date,store_nbr,item_nbr,units
2012-05-22,18,72,1
2012-05-22,19,16,11
2012-05-22,19,69,1
2012-05-22,19,83,14
2012-05-22,19,93,7
2012-05-22,20,5,63
2012-05-22,20,41,18
2012-05-22,20,74,2
2012-05-22,20,93,14
2012-05-22,21,5,30
2012-05-22,21,44,89
2012-05-22,22,9,38
2012-05-22,22,68,31
2012-05-22,22,78,5
2012-05-22,22,93,13
2012-05-22,23,5,26
2012-05-22,23,45,34
2012-05-22,24,6,25
2012-05-22,24,43,36
2012-05-22,25,9,54
2012-05-22,25,45,64
2012-05-22,25,81,13
2012-05-22,26,5,54
2012-05-22,26,45,70
2012-05-22,27,9,48
2012-05-22,27,21,2
2012-05-22,27,68,41
2012-05-22,28,5,64
2012-05-22,28,45,66
2012-05-22,29,8,31
2012-05-22,29,41,23
2012-05-22,29,45,74
2012-05-22,29,56,2
2012-05-22,30,13,2
2012-05-22,30,16,28
2012-05-22,31,9,26
2012-05-22,31,45,64
2012-05-22,32,9,16
2012-05-22,32,45,56
2012-05-22,33,9,77
2012-05-22,33,92,2
2012-05-22,34,9,61
2012-05-22,34,31,2
2012-05-22,34,45,83
2012-05-22,34,52,4
2012-05-22,36,1,3
2012-05-22,36,9,33
2012-05-22,36,30,1
2012-05-22,36,44,51
2012-05-22,37,5,25
2012-05-22,37,45,58
2012-05-22,38,9,64
2012-05-22,38,45,67
2012-05-22,38,52,1
2012-05-22,39,36,12
2012-05-22,40,5,27
2012-05-22,40,45,57
2012-05-22,41,16,10
2012-05-22,41,61,2
2012-05-22,41,68,40
2012-05-22,41,93,3
2012-05-22,42,5,33
2012-05-22,42,45,67
2012-05-22,42,82,1
2012-05-22,43,3,1
2012-05-22,43,16,23
2012-05-22,43,37,7
2012-05-22,43,73,1
2012-05-22,44,5,17
2012-05-22,44,62,1
2012-05-22,44,68,25
2012-05-22,44,93,6
2012-05-22,45,26,3
2012-05-23,1,9,27
2012-05-23,1,28,2
2012-05-23,1,93,6
2012-05-23,2,5,47
2012-05-23,2,44,84
2012-05-23,3,2,3
2012-05-23,3,5,39
2012-05-23,3,45,65
2012-05-23,4,9,13
2012-05-23,4,27,4
2012-05-23,4,93,3
2012-05-23,5,16,12
2012-05-23,5,20,1
2012-05-23,5,37,10
2012-05-23,6,9,33
2012-05-23,6,14,1
2012-05-23,6,45,45
2012-05-23,7,5,40
2012-05-23,7,7,2
2012-05-23,7,23,19
2012-05-23,7,93,8
2012-05-23,8,5,54
2012-05-23,8,23,7
2012-05-23,8,93,12
2012-05-23,9,5,45
2012-05-23,9,42,8
2012-05-23,9,45,64
2012-05-23,9,93,4
2012-05-23,10,5,25
2012-05-23,10,21,1
2012-05-23,10,37,11
2012-05-23,10,93,6
2012-05-23,11,9,12
2012-05-23,11,61,1
2012-05-23,11,68,34
2012-05-23,12,16,18
2012-05-23,12,37,17
2012-05-23,13,5,89
2012-05-23,13,36,81
2012-05-23,13,46,2
2012-05-23,13,93,2
2012-05-23,14,9,4
2012-05-23,14,25,9
2012-05-23,14,33,2
2012-05-23,14,70,1
2012-05-23,14,93,3
2012-05-23,15,5,51
2012-05-23,15,17,1
2012-05-23,15,45,94
2012-05-23,16,16,20
2012-05-23,16,25,126
2012-05-23,16,93,13
2012-05-23,17,9,76
2012-05-23,17,37,41
2012-05-23,17,48,126
2012-05-23,18,5,7
2012-05-23,18,37,8
2012-05-23,18,72,1
2012-05-23,19,16,11
2012-05-23,19,83,10
2012-05-23,19,93,3
2012-05-23,20,5,71
2012-05-23,20,18,2
2012-05-23,20,41,24
2012-05-23,20,74,1
2012-05-23,20,93,3
2012-05-23,21,5,19
2012-05-23,21,44,88
2012-05-23,22,9,21
2012-05-23,22,68,38
2012-05-23,22,78,3
2012-05-23,22,93,23
2012-05-23,23,5,19
2012-05-23,23,45,36
2012-05-23,24,6,39
2012-05-23,24,43,35
2012-05-23,25,9,44
2012-05-23,25,45,57
2012-05-23,25,81,16
2012-05-23,25,84,1
2012-05-23,25,93,1
2012-05-23,26,2,5
2012-05-23,26,5,43
2012-05-23,26,45,48
2012-05-23,27,9,29
2012-05-23,27,68,46
2012-05-23,27,80,1
2012-05-23,27,93,5
2012-05-23,28,5,8
2012-05-23,28,45,37
2012-05-23,29,8,26
2012-05-23,29,41,28
2012-05-23,29,45,64
2012-05-23,30,16,15
2012-05-23,31,9,62
2012-05-23,31,45,89
2012-05-23,32,9,31
2012-05-23,32,19,2
2012-05-23,32,45,52
2012-05-23,33,9,64
2012-05-23,33,92,3
2012-05-23,34,9,30
2012-05-23,34,31,2
2012-05-23,34,45,80
2012-05-23,36,1,5
2012-05-23,36,9,32
2012-05-23,36,30,1
2012-05-23,36,44,69
2012-05-23,37,5,43
2012-05-23,37,45,46
2012-05-23,38,9,27
2012-05-23,38,45,96
2012-05-23,38,52,2
2012-05-23,39,36,11
2012-05-23,40,5,52
2012-05-23,40,45,47
2012-05-23,40,55,2
2012-05-23,41,16,19
2012-05-23,41,61,2
2012-05-23,41,68,31
2012-05-23,42,5,32
2012-05-23,42,45,82
2012-05-23,43,16,15
2012-05-23,43,37,9
2012-05-23,44,5,9
2012-05-23,44,68,44
2012-05-23,44,93,5
2012-05-23,44,94,1
2012-05-23,45,9,4
2012-05-23,45,26,4
2012-05-24,1,9,5
2012-05-24,1,28,5
2012-05-24,1,93,3
2012-05-24,2,5,88
2012-05-24,2,11,1
2012-05-24,2,44,109
2012-05-24,3,2,1
2012-05-24,3,5,60
2012-05-24,3,45,87
2012-05-24,3,93,1
2012-05-24,4,9,103
2012-05-24,4,27,7
2012-05-24,4,90,2
2012-05-24,4,93,6
2012-05-24,5,16,11
2012-05-24,5,20,1
2012-05-24,5,37,10
2012-05-24,6,9,22
2012-05-24,6,45,41
2012-05-24,7,5,42
2012-05-24,7,7,2
2012-05-24,7,23,24
2012-05-24,7,93,2
2012-05-24,8,5,25
2012-05-24,8,23,5
2012-05-24,8,93,4
2012-05-24,9,5,47
2012-05-24,9,42,8
2012-05-24,9,45,59
2012-05-24,10,5,29
2012-05-24,10,37,7
2012-05-24,11,9,17
2012-05-24,11,61,2
2012-05-24,11,68,51
2012-05-24,12,16,17
2012-05-24,12,37,19
2012-05-24,12,86,1
2012-05-24,12,93,2
2012-05-24,13,5,66
2012-05-24,13,36,84
2012-05-24,13,46,2
2012-05-24,14,9,3
2012-05-24,14,25,10
2012-05-24,14,33,1
2012-05-24,14,93,2
2012-05-24,15,5,54
2012-05-24,15,45,120
2012-05-24,16,16,22
2012-05-24,16,85,1
2012-05-24,16,93,4
2012-05-24,17,9,48
2012-05-24,17,37,49
2012-05-24,17,71,1
2012-05-24,18,5,4
2012-05-24,18,37,6
2012-05-24,18,57,2
2012-05-24,18,72,1
2012-05-24,19,16,10
2012-05-24,19,83,8
2012-05-24,19,88,1
2012-05-24,19,93,9
2012-05-24,20,5,92
2012-05-24,20,41,29
2012-05-24,20,93,5
2012-05-24,21,5,37
2012-05-24,21,44,78
2012-05-24,22,9,55
2012-05-24,22,68,43
2012-05-24,22,78,2
2012-05-24,22,93,10
2012-05-24,23,5,14
2012-05-24,23,45,25
2012-05-24,24,6,33
2012-05-24,24,43,31
2012-05-24,24,60,1
2012-05-24,25,9,64
2012-05-24,25,45,93
2012-05-24,25,81,11
2012-05-24,26,5,63
2012-05-24,26,45,49
2012-05-24,27,9,37
2012-05-24,27,21,2
2012-05-24,27,68,52
2012-05-24,27,93,4
2012-05-24,28,2,1
2012-05-24,28,5,38
2012-05-24,28,35,2
2012-05-24,28,45,31
2012-05-24,29,8,39
2012-05-24,29,41,33
2012-05-24,29,45,82
2012-05-24,30,13,1
2012-05-24,30,16,25
2012-05-24,31,9,33
2012-05-24,31,45,60
2012-05-24,31,93,8
2012-05-24,32,9,18
2012-05-24,32,45,43
2012-05-24,32,86,1
2012-05-24,33,9,80
2012-05-24,33,92,1
2012-05-24,33,93,1
2012-05-24,34,9,49
2012-05-24,34,45,97
2012-05-24,34,52,1
2012-05-24,34,84,1
2012-05-24,34,93,7
2012-05-24,36,9,29
2012-05-24,36,44,75
2012-05-24,37,5,30
2012-05-24,37,45,39
2012-05-24,38,9,68
2012-05-24,38,45,80
2012-05-24,38,52,1
2012-05-24,39,9,2
2012-05-24,39,36,6
2012-05-24,40,5,54
2012-05-24,40,45,67
2012-05-24,41,16,25
2012-05-24,41,68,36
2012-05-24,41,93,2
2012-05-24,42,5,24
2012-05-24,42,45,57
2012-05-24,42,82,2
2012-05-24,43,3,1
2012-05-24,43,16,11
2012-05-24,43,37,7
2012-05-24,44,5,30
2012-05-24,44,68,57
2012-05-24,45,4,2
2012-05-24,45,9,5
2012-05-24,45,26,9
2012-05-25,1,9,7
2012-05-25,1,28,7
2012-05-25,1,93,7
2012-05-25,2,5,48
2012-05-25,2,44,128
2012-05-25,2,93,1
2012-05-25,3,2,3
2012-05-25,3,5,64
2012-05-25,3,45,116
2012-05-25,3,93,3
2012-05-25,4,9,89
2012-05-25,4,27,11
2012-05-25,4,90,1
2012-05-25,4,93,5
2012-05-25,5,16,10
2012-05-25,5,20,1
2012-05-25,5,32,2
2012-05-25,5,37,13
2012-05-25,6,9,19
2012-05-25,6,14,2
2012-05-25,6,45,60
2012-05-25,7,5,67
2012-05-25,7,7,6
2012-05-25,7,23,2
2012-05-25,8,5,41
2012-05-25,8,23,10
2012-05-25,8,93,4
2012-05-25,9,5,32
2012-05-25,9,42,9
2012-05-25,9,45,90
2012-05-25,9,93,2
2012-05-25,10,5,69
2012-05-25,10,37,6
2012-05-25,11,9,16
2012-05-25,11,61,2
2012-05-25,11,68,56
2012-05-25,12,16,12
2012-05-25,12,37,19
2012-05-25,12,93,5
2012-05-25,13,5,75
2012-05-25,13,36,101
2012-05-25,13,46,2
2012-05-25,13,93,1
2012-05-25,14,9,3
2012-05-25,14,25,16
2012-05-25,14,33,3
2012-05-25,14,93,5
2012-05-25,15,5,73
2012-05-25,15,17,3
2012-05-25,15,45,129
2012-05-25,15,93,6
2012-05-25,16,16,20
2012-05-25,16,93,3
2012-05-25,17,9,17
2012-05-25,17,37,60
2012-05-25,18,5,6
2012-05-25,18,37,8
2012-05-25,19,16,17
2012-05-25,19,69,2
2012-05-25,19,83,13
2012-05-25,19,93,8
2012-05-25,20,5,88
2012-05-25,20,18,1
2012-05-25,20,41,29
2012-05-25,20,93,2
2012-05-25,21,5,38
2012-05-25,21,44,85
2012-05-25,21,91,2
2012-05-25,22,9,52
2012-05-25,22,68,55
2012-05-25,22,78,5
2012-05-25,22,93,41
2012-05-25,23,5,32
2012-05-25,23,45,35
2012-05-25,23,56,4
2012-05-25,24,6,35
2012-05-25,24,43,51
2012-05-25,24,60,1
2012-05-25,24,76,2
2012-05-25,25,9,63
2012-05-25,25,45,101
2012-05-25,25,81,22
2012-05-25,25,93,2
2012-05-25,26,2,1
2012-05-25,26,5,54
2012-05-25,26,45,69
2012-05-25,27,9,11
2012-05-25,27,21,2
2012-05-25,27,68,62
2012-05-25,27,93,4
2012-05-25,28,5,11
2012-05-25,28,45,50
2012-05-25,29,8,20
2012-05-25,29,41,38
2012-05-25,29,45,79
2012-05-25,30,16,30
2012-05-25,31,9,45
2012-05-25,31,45,73
2012-05-25,31,93,5
2012-05-25,32,9,28
2012-05-25,32,19,1
2012-05-25,32,45,44
2012-05-25,32,58,1
2012-05-25,32,86,3
2012-05-25,33,9,42
2012-05-25,34,9,47
2012-05-25,34,45,94
2012-05-25,34,52,3
2012-05-25,36,9,16
2012-05-25,36,30,1
2012-05-25,36,44,70
2012-05-25,37,5,36
2012-05-25,37,45,55
2012-05-25,37,53,1
2012-05-25,38,9,72
2012-05-25,38,45,96
2012-05-25,38,52,1
2012-05-25,38,93,5
2012-05-25,39,36,21
2012-05-25,40,5,68
2012-05-25,40,45,60
2012-05-25,41,16,19
2012-05-25,41,68,49
2012-05-25,42,5,22
2012-05-25,42,45,63
2012-05-25,42,82,2
2012-05-25,43,3,1
2012-05-25,43,16,18
2012-05-25,43,37,19
2012-05-25,44,5,31
2012-05-25,44,68,81
2012-05-25,44,93,8
2012-05-25,44,94,2
2012-05-25,45,9,2
2012-05-25,45,26,4
2012-05-26,1,9,33
2012-05-26,1,28,7
2012-05-26,2,5,61
2012-05-26,2,11,2
2012-05-26,2,93,4
2012-05-26,3,2,1
2012-05-26,3,5,66
2012-05-26,3,45,84
2012-05-26,3,93,9
2012-05-26,4,9,78
2012-05-26,4,27,4
2012-05-26,4,90,1
2012-05-26,4,93,5
2012-05-26,5,16,14
2012-05-26,5,20,1
2012-05-26,5,37,12
2012-05-26,5,93,6
2012-05-26,6,9,4
2012-05-26,6,45,43
2012-05-26,7,5,73
2012-05-26,7,23,38
2012-05-26,8,5,13
2012-05-26,8,23,7
2012-05-26,8,59,1
2012-05-26,8,93,3
2012-05-26,9,5,90
2012-05-26,9,10,2
2012-05-26,9,42,11
2012-05-26,9,45,74
2012-05-26,9,93,2
2012-05-26,10,5,76
2012-05-26,10,37,13
2012-05-26,10,93,8
2012-05-26,11,9,22
2012-05-26,11,61,1
2012-05-26,11,68,58
2012-05-26,12,16,16
2012-05-26,12,37,12
2012-05-26,12,79,5
2012-05-26,12,86,3
2012-05-26,12,93,7
2012-05-26,13,5,119
2012-05-26,13,36,125
2012-05-26,13,46,1
2012-05-26,14,9,21
2012-05-26,14,25,13
2012-05-26,14,70,6
2012-05-26,14,93,6
2012-05-26,15,5,103
2012-05-26,15,45,133
2012-05-26,16,16,21
2012-05-26,16,93,2
2012-05-26,17,9,92
2012-05-26,17,37,71
2012-05-26,18,5,28
2012-05-26,18,37,13
2012-05-26,19,16,11
2012-05-26,19,69,3
2012-05-26,19,83,13
2012-05-26,19,93,3
2012-05-26,20,5,62
2012-05-26,20,18,1
2012-05-26,20,41,26
2012-05-26,20,74,3
2012-05-26,20,93,3
2012-05-26,21,5,55
2012-05-26,21,44,79
2012-05-26,22,9,64
2012-05-26,22,68,45
2012-05-26,22,78,6
2012-05-26,22,93,38
2012-05-26,23,5,35
2012-05-26,23,45,47
2012-05-26,23,56,2
2012-05-26,24,6,33
2012-05-26,24,43,52
2012-05-26,24,60,1
2012-05-26,25,9,29
2012-05-26,25,45,107
2012-05-26,25,81,16
2012-05-26,25,93,9
2012-05-26,26,5,58
2012-05-26,26,45,64
2012-05-26,27,9,23
2012-05-26,27,21,3
2012-05-26,27,68,62
2012-05-26,27,93,2
2012-05-26,28,5,57
2012-05-26,28,45,45
2012-05-26,29,8,21
2012-05-26,29,41,22
2012-05-26,29,45,84
2012-05-26,30,13,2
2012-05-26,30,16,39
2012-05-26,31,9,21
2012-05-26,31,45,77
2012-05-26,31,93,8
2012-05-26,32,9,14
2012-05-26,32,19,1
2012-05-26,32,45,51
2012-05-26,32,93,6
2012-05-26,33,9,81
2012-05-26,34,9,24
2012-05-26,34,31,1
2012-05-26,34,45,128
2012-05-26,34,52,1
2012-05-26,36,9,32
2012-05-26,36,30,4
2012-05-26,36,44,66
2012-05-26,37,5,30
2012-05-26,37,45,58
2012-05-26,38,9,34
2012-05-26,38,45,122
2012-05-26,39,9,6
2012-05-26,39,36,7
2012-05-26,40,5,26
2012-05-26,40,45,69
2012-05-26,40,93,5
2012-05-26,41,16,30
2012-05-26,41,68,49
2012-05-26,41,93,8
2012-05-26,42,5,72
2012-05-26,42,45,75
2012-05-26,43,3,3
2012-05-26,43,16,23
2012-05-26,43,37,21
2012-05-26,44,5,30
2012-05-26,44,68,73
2012-05-26,44,93,5
2012-05-26,44,94,1
2012-05-26,45,26,4
2012-05-27,1,9,19
2012-05-27,2,5,69
2012-05-27,2,11,2
2012-05-27,2,44,86
2012-05-27,3,2,2
2012-05-27,3,5,79
2012-05-27,3,45,62
2012-05-27,4,9,93
2012-05-27,4,27,4
2012-05-27,4,90,2
2012-05-27,5,16,30
2012-05-27,5,32,4
2012-05-27,5,37,16
2012-05-27,5,93,12
2012-05-27,6,9,30
2012-05-27,6,14,1
2012-05-27,6,45,89
2012-05-27,7,5,106
2012-05-27,7,7,6
2012-05-27,7,23,24
2012-05-27,8,5,43
2012-05-27,8,23,8
2012-05-27,8,59,2
2012-05-27,8,84,1
2012-05-27,9,5,49
2012-05-27,9,10,1
2012-05-27,9,42,17
2012-05-27,9,45,77
2012-05-27,9,93,4
2012-05-27,10,5,74
2012-05-27,10,21,3
2012-05-27,10,37,30
2012-05-27,10,86,2
2012-05-27,10,93,3
2012-05-27,11,9,19
2012-05-27,11,68,56
2012-05-27,11,86,4
2012-05-27,12,16,40
2012-05-27,12,37,33
2012-05-27,12,86,1
2012-05-27,12,93,18
2012-05-27,13,5,89
2012-05-27,13,36,130
2012-05-27,13,46,1
2012-05-27,14,9,15
2012-05-27,14,25,16
2012-05-27,14,93,1
2012-05-27,15,5,112
2012-05-27,15,45,126
2012-05-27,15,93,6
2012-05-27,16,16,27
2012-05-27,16,93,2
2012-05-27,17,37,75
2012-05-27,17,48,103
2012-05-27,18,5,12
2012-05-27,18,37,7
2012-05-27,19,16,9
2012-05-27,19,69,2
2012-05-27,19,83,11
2012-05-27,19,88,1
2012-05-27,20,5,101
2012-05-27,20,41,24
2012-05-27,20,93,6
2012-05-27,21,5,35
2012-05-27,21,44,95
2012-05-27,22,9,121
2012-05-27,22,68,90
2012-05-27,22,78,11
2012-05-27,22,93,36
2012-05-27,23,5,17
2012-05-27,23,29,1
2012-05-27,23,45,34
2012-05-27,24,6,23
2012-05-27,24,43,48
2012-05-27,25,9,56
2012-05-27,25,12,1
2012-05-27,25,45,86
2012-05-27,25,81,20
2012-05-27,25,93,3
2012-05-27,26,2,6
2012-05-27,26,5,58
2012-05-27,26,45,55
2012-05-27,27,9,52
2012-05-27,27,68,60
2012-05-27,27,93,14
2012-05-27,28,5,19
2012-05-27,28,45,56
2012-05-27,29,8,31
2012-05-27,29,41,35
2012-05-27,29,45,78
2012-05-27,29,56,1
2012-05-27,30,13,2
2012-05-27,30,16,11
2012-05-27,30,65,1
2012-05-27,31,9,54
2012-05-27,31,45,81
2012-05-27,32,9,18
2012-05-27,32,45,52
2012-05-27,32,58,3
2012-05-27,32,93,8
2012-05-27,33,9,102
2012-05-27,33,92,4
2012-05-27,34,9,23
2012-05-27,34,45,82
2012-05-27,34,52,2
2012-05-27,36,9,25
2012-05-27,36,30,1
2012-05-27,36,44,88
2012-05-27,37,5,55
2012-05-27,37,45,51
2012-05-27,38,9,60
2012-05-27,38,45,106
2012-05-27,38,52,3
2012-05-27,39,9,14
2012-05-27,39,36,13
2012-05-27,40,5,32
2012-05-27,40,45,64
2012-05-27,40,55,2
2012-05-27,40,93,3
2012-05-27,41,16,38
2012-05-27,41,61,1
2012-05-27,41,68,43
2012-05-27,41,93,7
2012-05-27,42,5,14
2012-05-27,42,45,83
2012-05-27,42,82,2
2012-05-27,43,3,1
2012-05-27,43,16,34
2012-05-27,43,37,28
2012-05-27,43,73,2
2012-05-27,44,5,45
2012-05-27,44,62,1
2012-05-27,44,68,85
2012-05-27,44,93,2
2012-05-27,44,94,2
2012-05-27,45,4,2
2012-05-27,45,9,4
2012-05-27,45,26,4
2012-05-28,1,9,44
2012-05-28,1,28,2
2012-05-28,1,93,12
2012-05-28,2,11,1
2012-05-28,2,44,133
2012-05-28,2,93,1
2012-05-28,3,2,6
2012-05-28,3,5,77
2012-05-28,3,45,88
2012-05-28,3,93,9
2012-05-28,4,27,9
2012-05-28,4,90,1
2012-05-28,4,93,3
2012-05-28,5,16,18
2012-05-28,5,20,3
2012-05-28,5,32,6
2012-05-28,5,37,8
2012-05-28,5,93,4
2012-05-28,6,9,26
2012-05-28,6,45,68
2012-05-28,7,5,48
2012-05-28,7,7,1
2012-05-28,7,23,22
2012-05-28,8,5,35
2012-05-28,8,23,13
2012-05-28,8,59,2
2012-05-28,8,93,5
2012-05-28,9,5,85
2012-05-28,9,10,6
2012-05-28,9,42,5
2012-05-28,9,45,8
2012-05-28,10,5,75
2012-05-28,10,37,14
2012-05-28,10,93,12
2012-05-28,11,9,10
2012-05-28,11,68,72
2012-05-28,11,86,1
2012-05-28,12,16,14
2012-05-28,12,37,15
2012-05-28,12,93,10
2012-05-28,13,36,114
2012-05-28,13,46,2
2012-05-28,14,9,12
2012-05-28,14,25,5
2012-05-28,14,70,2
2012-05-28,15,45,131
2012-05-28,15,93,8
2012-05-28,16,16,24
2012-05-28,16,85,1
2012-05-28,17,37,81
2012-05-28,17,48,116
2012-05-28,18,5,37
2012-05-28,18,37,10
2012-05-28,19,16,8
2012-05-28,19,69,2
2012-05-28,19,83,6
2012-05-28,20,5,91
2012-05-28,20,18,1
2012-05-28,20,41,25
2012-05-28,20,93,13
2012-05-28,21,5,32
2012-05-28,21,44,47
2012-05-28,22,9,59
2012-05-28,22,68,42
2012-05-28,22,78,8
2012-05-28,22,93,17
2012-05-28,23,5,30
2012-05-28,23,45,43
2012-05-28,23,56,5
2012-05-28,24,6,8
2012-05-28,24,43,51
2012-05-28,25,9,61
2012-05-28,25,45,90
2012-05-28,25,81,15
2012-05-28,25,93,3
2012-05-28,26,5,60
2012-05-28,26,45,63
2012-05-28,27,9,12
2012-05-28,27,68,39
2012-05-28,27,93,7
2012-05-28,28,2,1
2012-05-28,28,5,19
2012-05-28,28,45,68
2012-05-28,29,8,14
2012-05-28,29,41,55
2012-05-28,29,45,61
2012-05-28,30,13,2
2012-05-28,30,16,18
2012-05-28,30,65,1
2012-05-28,31,9,66
2012-05-28,31,45,86
2012-05-28,31,93,7
2012-05-28,32,9,32
2012-05-28,32,45,63
2012-05-28,32,58,1
2012-05-28,32,86,1
2012-05-28,32,93,13
2012-05-28,33,44,92
2012-05-28,33,92,3
2012-05-28,34,9,39
2012-05-28,34,45,109
2012-05-28,34,84,1
2012-05-28,34,93,1
2012-05-28,36,1,2
2012-05-28,36,9,57
2012-05-28,36,44,91
2012-05-28,37,5,42
2012-05-28,37,45,59
2012-05-28,38,9,83
2012-05-28,38,45,123
2012-05-28,38,93,1
2012-05-28,39,9,3
2012-05-28,39,36,8
2012-05-28,40,5,42
2012-05-28,40,45,69
2012-05-28,40,93,1
2012-05-28,41,16,13
2012-05-28,41,61,2
2012-05-28,41,68,39
2012-05-28,41,86,2
2012-05-28,41,93,22
2012-05-28,42,5,29
2012-05-28,42,45,83
2012-05-28,43,16,22
2012-05-28,43,37,9
2012-05-28,43,73,1
2012-05-28,43,93,2
2012-05-28,44,5,21
2012-05-28,44,68,76
2012-05-28,44,93,7
2012-05-28,45,26,14
2012-05-29,1,9,28
2012-05-29,1,28,4
2012-05-29,2,5,40
2012-05-29,2,44,127
2012-05-29,2,85,2
2012-05-29,3,2,1
2012-05-29,3,5,34
2012-05-29,3,45,64
2012-05-29,3,93,5
2012-05-29,4,9,74
2012-05-29,4,27,5
2012-05-29,4,90,3
2012-05-29,4,93,4
2012-05-29,5,16,12
2012-05-29,5,37,8
2012-05-29,5,93,21
2012-05-29,6,9,45
2012-05-29,6,14,2
2012-05-29,6,45,57
2012-05-29,7,5,124
2012-05-29,7,7,3
2012-05-29,7,23,18
2012-05-29,8,5,35
2012-05-29,8,23,9
2012-05-29,8,59,1
2012-05-29,8,93,4
2012-05-29,9,5,42
2012-05-29,9,42,6
2012-05-29,9,45,79
2012-05-29,10,5,60
2012-05-29,10,21,2
2012-05-29,10,37,10
2012-05-29,10,93,1
2012-05-29,11,9,20
2012-05-29,11,61,1
2012-05-29,11,68,55
2012-05-29,12,16,12
2012-05-29,12,37,9
2012-05-29,12,79,2
2012-05-29,12,86,1
2012-05-29,12,93,18
2012-05-29,13,5,87
2012-05-29,13,36,105
2012-05-29,13,46,2
2012-05-29,14,9,5
2012-05-29,14,70,4
2012-05-29,14,93,4
2012-05-29,15,5,90
2012-05-29,15,45,86
2012-05-29,15,93,11
2012-05-29,16,16,20
2012-05-29,16,25,126
2012-05-29,17,9,69
2012-05-29,17,37,38
2012-05-29,17,71,1
2012-05-29,18,5,4
2012-05-29,18,37,12
2012-05-29,18,72,1
2012-05-29,19,16,12
2012-05-29,19,69,1
2012-05-29,19,83,10
2012-05-29,19,93,5
2012-05-29,20,5,46
2012-05-29,20,41,14
2012-05-29,20,74,1
2012-05-29,20,93,5
2012-05-29,21,5,27
2012-05-29,21,44,70
2012-05-29,21,91,1
2012-05-29,22,9,69
2012-05-29,22,68,45
2012-05-29,22,78,3
2012-05-29,22,93,31
2012-05-29,23,5,12
2012-05-29,23,29,1
2012-05-29,23,45,23
2012-05-29,24,6,25
2012-05-29,24,43,50
2012-05-29,24,60,1
2012-05-29,25,9,73
2012-05-29,25,45,79
2012-05-29,25,81,20
2012-05-29,25,93,2
2012-05-29,26,5,43
2012-05-29,26,45,43
2012-05-29,27,9,12
2012-05-29,27,21,1
2012-05-29,27,68,44
2012-05-29,27,93,8
2012-05-29,28,2,1
2012-05-29,28,5,36
2012-05-29,28,35,2
2012-05-29,28,45,38
2012-05-29,29,8,58
2012-05-29,29,41,28
2012-05-29,29,45,65
2012-05-29,29,56,1
2012-05-29,30,13,5
2012-05-29,30,16,24
2012-05-29,30,65,1
2012-05-29,31,9,29
2012-05-29,31,45,84
2012-05-29,31,93,2
2012-05-29,32,9,35
2012-05-29,32,45,39
2012-05-29,32,58,3
2012-05-29,32,86,2
2012-05-29,32,93,2
2012-05-29,33,9,53
2012-05-29,33,92,3
2012-05-29,33,93,2
2012-05-29,34,9,35
2012-05-29,34,45,76
2012-05-29,34,52,2
2012-05-29,36,9,42
2012-05-29,36,30,3
2012-05-29,36,44,83
2012-05-29,37,5,18
2012-05-29,37,45,48
2012-05-29,38,9,28
2012-05-29,38,45,92
2012-05-29,38,52,1
2012-05-29,38,93,1
2012-05-29,39,36,7
2012-05-29,40,5,42
2012-05-29,40,45,64
2012-05-29,40,55,3
2012-05-29,40,93,11
2012-05-29,41,16,15
2012-05-29,41,68,34
2012-05-29,41,86,3
2012-05-29,42,5,52
2012-05-29,42,45,61
2012-05-29,43,3,2
2012-05-29,43,16,26
2012-05-29,43,37,7
2012-05-29,43,93,1
2012-05-29,44,5,31
2012-05-29,44,62,2
2012-05-29,44,68,59
2012-05-29,44,93,4
2012-05-29,44,94,2
2012-05-29,45,9,13
2012-05-29,45,26,4
2012-05-29,45,50,1
2012-05-30,1,9,5
2012-05-30,1,28,2
2012-05-30,1,93,6
2012-05-30,2,5,34
2012-05-30,2,11,1
2012-05-30,2,85,1
2012-05-30,3,2,1
2012-05-30,3,5,9
2012-05-30,3,45,66
2012-05-30,4,9,91
2012-05-30,4,27,3
2012-05-30,4,93,1
2012-05-30,5,16,14
2012-05-30,5,37,4
2012-05-30,5,93,1
2012-05-30,6,9,51
2012-05-30,6,14,1
2012-05-30,6,45,58
2012-05-30,7,5,75
2012-05-30,7,7,3
2012-05-30,7,23,18
2012-05-30,7,93,6
2012-05-30,8,5,52
2012-05-30,8,23,5
2012-05-30,8,59,1
2012-05-30,8,93,6
2012-05-30,9,5,46
2012-05-30,9,42,6
2012-05-30,9,45,69
2012-05-30,9,93,1
2012-05-30,10,5,29
2012-05-30,10,21,1
2012-05-30,10,37,9
2012-05-30,10,93,1
2012-05-30,11,9,53
2012-05-30,11,68,40
2012-05-30,12,16,24
2012-05-30,12,37,15
2012-05-30,12,93,6
2012-05-30,13,5,65
2012-05-30,13,36,90
2012-05-30,13,93,5
2012-05-30,14,9,13
2012-05-30,14,25,7
2012-05-30,15,5,103
2012-05-30,15,17,2
2012-05-30,15,45,98
2012-05-30,15,61,2
2012-05-30,15,93,2
2012-05-30,16,16,22
2012-05-30,16,93,2
2012-05-30,17,37,24
2012-05-30,17,48,119
2012-05-30,18,5,18
2012-05-30,18,37,9
2012-05-30,18,57,1
2012-05-30,18,72,1
2012-05-30,19,16,27
2012-05-30,19,69,2
2012-05-30,19,83,10
